"","year","member","country","turnout1","turnout2","turnout3","pfamily","party","pname","initials","vote","result","source","seats","seatsum","group"
"802",1989,1979,41,45773179,28508598,62.2823203955312,6,41521,"GER: CDU Christian Democrats                      ","CDU         ",29.5,1,2,25,81,11
"803",1989,1979,41,45773179,28508598,62.2823203955312,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",8.2,1,2,7,81,11
"804",1989,1979,41,45773179,28508598,62.2823203955312,7,41701,"GER: REP The Republicans                          ","REP         ",7.1,1,2,6,81,100
"805",1989,1979,41,45773179,28508598,62.2823203955312,9,41911,"GER: Bayernpartei                                 ","BP          ",0.3,1,2,0,81,999
"806",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"APD                                               ","APD         ",0.7,1,2,0,99,999
"807",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"Autonome                                          ","Aut         ",0.1,1,2,0,99,999
"808",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"BfB                                               ","BfB         ",1.1,1,2,0,99,999
"809",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"CM                                                ","CM          ",0.2,1,2,0,99,999
"810",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"Die Grauen                                        ","Graue       ",0.8,1,2,0,99,999
"811",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"DSU                                               ","DSU         ",0.2,1,2,0,99,999
"812",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"FORUM                                             ","FORUM       ",0.3,1,2,0,99,999
"813",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"LIGA                                              ","LIGA        ",0.1,1,2,0,99,999
"814",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"Naturgesetz                                       ","Nat         ",0.3,1,2,0,99,999
"815",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"NPD                                               ","NPD         ",0.2,1,2,0,99,999
"816",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"ÖDP                                               ","ÖDP         ",0.8,1,2,0,99,999
"817",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"PASS                                              ","PASS        ",0.4,1,2,0,99,999
"818",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"PBC                                               ","PBC         ",0.3,1,2,0,99,999
"819",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"Solidarität                                       ","Sol         ",0.1,1,2,0,99,999
"820",1994,1979,41,60473927,36295529,60.0184754001505,99,41000,"STATT Partei                                      ","STATT       ",0.5,1,2,0,99,999
"821",1994,1979,41,60473927,36295529,60.0184754001505,1,41113,"GER: Alliance 90-Greens                           ","Grüne       ",10.1,1,2,12,99,32
"822",1994,1979,41,60473927,36295529,60.0184754001505,2,41221,"GER: PDS Party for Democratic Socialism           ","PDS         ",4.7,1,2,0,99,999
"823",1994,1979,41,60473927,36295529,60.0184754001505,3,41320,"GER: SPD Social Democrats                         ","SPD         ",32.2,1,2,40,99,20
"824",1994,1979,41,60473927,36295529,60.0184754001505,4,41420,"GER: FDP Free Democrats                           ","FPD         ",4.1,1,2,0,99,40
"825",1994,1979,41,60473927,36295529,60.0184754001505,5,41521,"GER: CDU Christian Democrats                      ","CDU         ",32,1,2,39,99,11
"826",1994,1979,41,60473927,36295529,60.0184754001505,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",6.8,1,2,8,99,11
"827",1994,1979,41,60473927,36295529,60.0184754001505,7,41701,"GER: REP The Republicans                          ","REP         ",3.9,1,2,0,99,999
"828",1994,1979,41,60473927,36295529,60.0184754001505,9,41911,"GER: Bayernpartei                                 ","BP          ",0.3,1,2,0,99,999
"829",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"CM                                                ","CM          ",0.1,1,2,0,99,999
"830",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"Die Grauen                                        ","Graue       ",0.4,1,2,0,99,999
"831",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"Die Tierschutzpartei                              ","Tier        ",0.7,1,2,0,99,999
"832",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"Frauen                                            ","Frauen      ",0.4,1,2,0,99,999
"833",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"NPD                                               ","NPD         ",0.4,1,2,0,99,999
"834",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"ÖDP                                               ","ÖDP         ",0.4,1,2,0,99,999
"835",1999,1979,41,60786204,27468932,45.1894183094572,99,41000,"PBC                                               ","PBC         ",0.3,1,2,0,99,999
"836",1999,1979,41,60786204,27468932,45.1894183094572,1,41113,"GER: Alliance 90-Greens                           ","Grüne       ",6.4,1,2,7,99,30
"837",1999,1979,41,60786204,27468932,45.1894183094572,2,41221,"GER: PDS Party for Democratic Socialism           ","PDS         ",5.8,1,2,6,99,50
"838",1999,1979,41,60786204,27468932,45.1894183094572,3,41320,"GER: SPD Social Democrats                         ","SPD         ",30.7,1,2,33,99,20
"839",1999,1979,41,60786204,27468932,45.1894183094572,4,41420,"GER: FDP Free Democrats                           ","FDP         ",3,1,2,0,99,999
"840",1999,1979,41,60786204,27468932,45.1894183094572,5,41521,"GER: CDU Christian Democrats                      ","CDU         ",39.3,1,2,43,99,10
"841",1999,1979,41,60786204,27468932,45.1894183094572,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",9.4,1,2,10,99,10
"842",1999,1979,41,60786204,27468932,45.1894183094572,7,41701,"GER: REP The Republicans                          ","REP         ",1.7,1,2,0,99,999
"843",1999,1979,41,60786204,27468932,45.1894183094572,9,41911,"GER: Bayernpartei                                 ","BP          ",0.1,1,2,0,99,999
"844",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Aufbruch                                          ","Aufbruch    ",0.2,1,2,0,99,999
"845",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"BüSo                                              ","BüSo        ",0.1,1,2,0,99,999
"846",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"CM                                                ","CM          ",0.2,1,2,0,99,999
"847",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Deutsche Kommunistische Partei                    ","DKP         ",0.1,1,2,0,99,999
"848",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Deutschland                                       ","D           ",0.5,1,2,0,99,999
"849",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Die Grauen                                        ","Graue       ",1.2,1,2,0,99,999
"850",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Die Tierschutzpartei                              ","Tier        ",1.3,1,2,0,99,999
"851",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Familie                                           ","Familie     ",1,1,2,0,99,999
"852",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Frauen                                            ","Frauen      ",0.6,1,2,0,99,999
"853",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"NPD                                               ","NPD         ",0.9,1,2,0,99,999
"854",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"ÖDP                                               ","ÖDP         ",0.6,1,2,0,99,999
"855",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"PBC                                               ","PBC         ",0.4,1,2,0,99,999
"856",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"PSG                                               ","PSG         ",0.1,1,2,0,99,999
"857",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Unabhängige Kanditaten                            ","Kand.       ",0.3,1,2,0,99,999
"858",2004,1979,41,61682394,26523104,42.9994724264431,99,41000,"Zentrum                                           ","Zentrum     ",0.1,1,2,0,99,999
"859",2004,1979,41,61682394,26523104,42.9994724264431,1,41113,"GER: Alliance 90-Greens                           ","Grüne       ",11.9,1,2,13,99,30
"860",2004,1979,41,61682394,26523104,42.9994724264431,2,41221,"GER: PDS Party for Democratic Socialism           ","PDS         ",6.1,1,2,7,99,50
"861",2004,1979,41,61682394,26523104,42.9994724264431,3,41320,"GER: SPD Social Democrats                         ","SPD         ",21.5,1,2,23,99,20
"862",2004,1979,41,61682394,26523104,42.9994724264431,4,41420,"GER: FDP Free Democrats                           ","FDP         ",6.1,1,2,7,99,41
"863",2004,1979,41,61682394,26523104,42.9994724264431,5,41521,"GER: CDU Christian Democrats                      ","CDU         ",36.5,1,2,40,99,10
"864",2004,1979,41,61682394,26523104,42.9994724264431,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",8,1,2,9,99,10
"865",2004,1979,41,61682394,26523104,42.9994724264431,6,41620,"GER: Deutsche Partei                              ","DP          ",0.2,1,2,0,99,999
"866",2004,1979,41,61682394,26523104,42.9994724264431,7,41701,"GER: REP The Republicans                          ","REP         ",1.9,1,2,0,99,999
"867",2004,1979,41,61682394,26523104,42.9994724264431,9,41911,"GER: Bayernpartei                                 ","BP          ",0.1,1,2,0,99,999
"868",1996,1995,42,5800377,3928538,67.729011407362,99,42000,"Die Neutralen - Bürgerinitiative                  ","Neutrale    ",1.3,1,1,0,21,999
"869",1996,1995,42,5800377,3928538,67.729011407362,99,42000,"Forum Handicap                                    ","FH          ",0.9,1,1,0,21,999
"870",1996,1995,42,5800377,3928538,67.729011407362,99,42000,"Kommunistische Partei Österreichs                 ","KPO         ",0.5,1,1,0,21,999
"871",1996,1995,42,5800377,3928538,67.729011407362,1,42110,"AUT: GA Greens                                    ","Grüne       ",6.8,1,1,1,21,32
"872",1996,1995,42,5800377,3928538,67.729011407362,3,42320,"AUT: SPO Socialists                               ","SPO         ",29.2,1,1,6,21,20
"873",1996,1995,42,5800377,3928538,67.729011407362,4,42420,"AUT: FPO Freedom Movement                         ","FPO         ",27.5,1,1,6,21,888
"874",1996,1995,42,5800377,3928538,67.729011407362,4,42421,"AUT: LF Liberal Forum                             ","LF          ",4.3,1,1,1,21,40
"875",1996,1995,42,5800377,3928538,67.729011407362,5,42520,"AUT: OVP Christian Democrats                      ","OVP         ",29.7,1,1,7,21,11
"876",1999,1995,42,5847660,2888733,49.3998112065339,99,42000,"Christlich Soziale Allianz                        ","CSA         ",1.5,1,1,0,21,999
"877",1999,1995,42,5847660,2888733,49.3998112065339,99,42000,"Kommunistische Partei Österreichs                 ","KPO         ",0.7,1,1,0,21,999
"878",1999,1995,42,5847660,2888733,49.3998112065339,1,42110,"AUT: GA Greens                                    ","Grüne       ",9.3,1,1,2,21,30
"879",1999,1995,42,5847660,2888733,49.3998112065339,3,42320,"AUT: SPO Socialists                               ","SPO         ",31.7,1,1,7,21,20
"880",1999,1995,42,5847660,2888733,49.3998112065339,4,42420,"AUT: FPO Freedom Movement                         ","FPO         ",23.4,1,1,5,21,888
"881",1999,1995,42,5847660,2888733,49.3998112065339,4,42421,"AUT: LF Liberal Forum                             ","LF          ",2.7,1,1,0,21,40
"882",1999,1995,42,5847660,2888733,49.3998112065339,5,42520,"AUT: OVP Christian Democrats                      ","OVP         ",30.7,1,1,7,21,10
"883",2004,1995,42,6049129,2566639,42.429893626008,1,42110,"AUT: GA Greens                                    ","Grüne       ",12.9,1,1,2,18,30
"884",2004,1995,42,6049129,2566639,42.429893626008,2,42220,"AUT: LINKE                                        ","LINKE       ",0.8,1,1,0,18,999
"885",2004,1995,42,6049129,2566639,42.429893626008,3,42320,"AUT: SPO Socialists                               ","SPÖ         ",33.3,1,1,7,18,20
"886",2004,1995,42,6049129,2566639,42.429893626008,4,42420,"AUT: FPO Freedom Movement                         ","FPO         ",6.3,1,1,1,18,888
"887",2004,1995,42,6049129,2566639,42.429893626008,5,42520,"AUT: OVP Christian Democrats                      ","OVP         ",32.7,1,1,6,18,10
"888",2004,1995,42,6049129,2566639,42.429893626008,95,42951,"AUT: HPM, Liste Hans-Peter Martin                 ","HPM         ",14,1,1,2,18,888
"889",1979,1979,53,2188798,1392285,63.6095701841833,99,53000,"Non Party (ARC)                                   ","Non Party   ",6.1,1,1,1,15,120
"890",1979,1979,53,2188798,1392285,63.6095701841833,99,53000,"Non Party (LIB)                                   ","Non Party   ",6.4,1,1,1,15,40
"891",1979,1979,53,2188798,1392285,63.6095701841833,2,53220,"IRE: WP Workers Party                             ","WP          ",3.3,1,1,0,15,999
"892",1979,1979,53,2188798,1392285,63.6095701841833,3,53320,"IRE: LP Labour Party                              ","Lab         ",14.5,1,1,4,15,20
"893",1979,1979,53,2188798,1392285,63.6095701841833,5,53520,"IRE: Fine Gael                                    ","FG          ",33.1,1,1,4,15,11
"894",1979,1979,53,2188798,1392285,63.6095701841833,6,53620,"IRE: Fianna Fail                                  ","FF          ",34.7,1,1,5,15,90
"895",1984,1979,53,2413404,1147745,47.5571019191151,99,53000,"Non Party (ARC)                                   ","Non Party   ",2.9,1,1,0,15,999
"896",1984,1979,53,2413404,1147745,47.5571019191151,99,53000,"Non Party (LIB)                                   ","Non Party   ",4.9,1,1,1,15,40
"897",1984,1979,53,2413404,1147745,47.5571019191151,2,53220,"IRE: WP Workers Party                             ","WP          ",4.3,1,1,0,15,999
"898",1984,1979,53,2413404,1147745,47.5571019191151,3,53320,"IRE: LP Labour Party                              ","Lab         ",8.4,1,1,0,15,999
"899",1984,1979,53,2413404,1147745,47.5571019191151,5,53520,"IRE: Fine Gael                                    ","FG          ",32.2,1,1,6,15,11
"900",1984,1979,53,2413404,1147745,47.5571019191151,6,53620,"IRE: Fianna Fail                                  ","FF          ",39.2,1,1,8,15,91
"901",1989,1979,53,2453451,1675119,68.2760324131193,99,53000,"Non Party (ARC)                                   ","Non Party   ",3.2,1,1,1,15,888
"902",1989,1979,53,2453451,1675119,68.2760324131193,99,53000,"Non Party (LIB)                                   ","Non Party   ",3.4,1,1,1,15,40
"903",1989,1979,53,2453451,1675119,68.2760324131193,2,53220,"IRE: WP Workers Party                             ","WP          ",7.6,1,1,1,15,52
"904",1989,1979,53,2453451,1675119,68.2760324131193,3,53320,"IRE: LP Labour Party                              ","Lab         ",9.5,1,1,1,15,20
"905",1989,1979,53,2453451,1675119,68.2760324131193,4,53420,"IRE: PD Progressive Democratic Party              ","PD          ",11.9,1,1,1,15,40
"906",1989,1979,53,2453451,1675119,68.2760324131193,5,53520,"IRE: Fine Gael                                    ","FG          ",21.6,1,1,4,15,11
"907",1989,1979,53,2453451,1675119,68.2760324131193,6,53620,"IRE: Fianna Fail                                  ","FF          ",31.5,1,1,6,15,91
"908",1994,1979,53,2631575,1157296,43.9773139659709,99,53000,"Non Party (LIB)                                   ","Non Party   ",2.5,1,1,1,15,40
"909",1994,1979,53,2631575,1157296,43.9773139659709,1,53110,"IRE: Greens                                       ","Greens      ",7.9,1,1,2,15,32
"910",1994,1979,53,2631575,1157296,43.9773139659709,2,53220,"IRE: WP Workers Party                             ","WP          ",1.9,1,1,0,15,999
"911",1994,1979,53,2631575,1157296,43.9773139659709,2,53221,"IRE: DLP Democratic Left                          ","DLP         ",3.5,1,1,0,15,999
"912",1994,1979,53,2631575,1157296,43.9773139659709,3,53320,"IRE: LP Labour Party                              ","Lab         ",11,1,1,1,15,20
"913",1994,1979,53,2631575,1157296,43.9773139659709,4,53420,"IRE: PD Progressive Democratic Party              ","PD          ",6.5,1,1,0,15,999
"914",1994,1979,53,2631575,1157296,43.9773139659709,5,53520,"IRE: Fine Gael                                    ","FG          ",24.3,1,1,4,15,11
"915",1994,1979,53,2631575,1157296,43.9773139659709,6,53620,"IRE: Fianna Fail                                  ","FF          ",35,1,1,7,15,70
"916",1999,1979,53,2864361,1438287,50.2131889101967,99,53000,"Christian Solidarity Party                        ","CPS         ",0.7,1,1,0,15,999
"917",1999,1979,53,2864361,1438287,50.2131889101967,99,53000,"Natural Law Party                                 ","NLP         ",0.5,1,1,0,15,999
"918",1999,1979,53,2864361,1438287,50.2131889101967,99,53000,"Non Party (LIB)                                   ","Non Party   ",4.6,1,1,1,15,40
"919",1999,1979,53,2864361,1438287,50.2131889101967,99,53000,"Non Party (Non-Party)                             ","Non Party   ",8.5,1,1,1,15,888
"920",1999,1979,53,2864361,1438287,50.2131889101967,99,53000,"Socialist Party                                   ","SP          ",0.8,1,1,0,15,999
"921",1999,1979,53,2864361,1438287,50.2131889101967,1,53110,"IRE: Greens                                       ","Greens      ",6.7,1,1,2,15,30
"922",1999,1979,53,2864361,1438287,50.2131889101967,3,53320,"IRE: LP Labour Party                              ","Lab         ",8.7,1,1,1,15,20
"923",1999,1979,53,2864361,1438287,50.2131889101967,5,53520,"IRE: Fine Gael                                    ","FG          ",24.6,1,1,4,15,10
"924",1999,1979,53,2864361,1438287,50.2131889101967,6,53620,"IRE: Fianna Fail                                  ","FF          ",38.6,1,1,6,15,70
"925",1999,1979,53,2864361,1438287,50.2131889101967,95,53951,"IRE: Sinn Fein                                    ","SF          ",6.3,1,1,0,15,999
"926",2004,1979,53,3143025,1841335,58.5848028571201,99,53000,"Christian Solidarity Party                        ","CPS         ",0.3,1,1,0,13,999
"927",2004,1979,53,3143025,1841335,58.5848028571201,99,53000,"Non Party (Non-Party)                             ","Non Party   ",15.2,1,1,2,13,777
"928",2004,1979,53,3143025,1841335,58.5848028571201,99,53000,"Socialist Party                                   ","SP          ",1.3,1,1,0,13,999
"929",2004,1979,53,3143025,1841335,58.5848028571201,1,53110,"IRE: Greens                                       ","Greens      ",4.3,1,1,0,13,999
"930",2004,1979,53,3143025,1841335,58.5848028571201,3,53320,"IRE: LP Labour Party                              ","Lab         ",10.6,1,1,1,13,20
"931",2004,1979,53,3143025,1841335,58.5848028571201,5,53520,"IRE: Fine Gael                                    ","FG          ",27.8,1,1,5,13,10
"932",2004,1979,53,3143025,1841335,58.5848028571201,6,53620,"IRE: Fianna Fail                                  ","FF          ",29.5,1,1,4,13,70
"933",2004,1979,53,3143025,1841335,58.5848028571201,95,53951,"IRE: Sinn Fein                                    ","SF          ",11.1,1,1,1,13,50
"934",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Balbinova poeticka strana                         ","BPS         ",0.6,1,5,0,24,999
"935",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Delnicka strana                                   ","DS          ",0.2,1,5,0,24,999
"936",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Helax Ostrava se bavi                             ","HOSB        ",0.1,1,5,0,24,999
"937",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Humanisticka aliance                              ","HA          ",0.2,1,5,0,24,999
"938",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Konzervativni strana                              ","KS          ",0.2,1,5,0,24,999
"939",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Korona Ceska                                      ","KS          ",0.2,1,5,0,24,999
"940",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Masarykova demokraticka strana                    ","MDS         ",0.2,1,5,0,24,999
"941",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Narodni Koalice                                   ","ND          ",0.1,1,5,0,24,999
"942",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Pravy Blok                                        ","PB          ",1.2,1,5,0,24,999
"943",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Republikani Miroslava Sladka                      ","RMS         ",0.7,1,5,0,24,999
"944",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Sdruzeni nestraniku                               ","SN          ",0.5,1,5,0,24,999
"945",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana obcanu republiky                           ","SOR         ",0.1,1,5,0,24,999
"946",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana pro otevrenou spolecnost                   ","SPOS        ",0.2,1,5,0,24,999
"947",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana venkova-spoj.obcan.sily                    ","SVSOS       ",0.5,1,5,0,24,999
"948",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana za zivotni jistoty                         ","SZZJ        ",0.5,1,5,0,24,999
"949",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana zdaveho rozumu                             ","SZR         ",0.3,1,5,0,24,999
"950",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Strana zelenych                                   ","SZ          ",3.2,1,5,0,24,999
"951",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Unie liberalnich demokratu                        ","ULD         ",1.7,1,5,0,24,999
"952",2004,2004,82,8283485,2346010,28.3215337505893,99,82000,"Za zajmy Moravy ve sjedn. Evr.                    ","ZZMVSE      ",0.4,1,5,0,24,999
"953",2004,2004,82,8283485,2346010,28.3215337505893,2,82220,"CZR: KSCM Communist Party of Bohemia and Moravia  ","KSCM        ",20.3,1,5,6,24,50
"954",2004,2004,82,8283485,2346010,28.3215337505893,3,82320,"CZR: CSSD Czech Social Democratic Party           ","CSSD        ",8.8,1,5,2,24,20
"955",2004,2004,82,8283485,2346010,28.3215337505893,3,82321,"CZR: SN-ED Association of Independents            ","SN/ED       ",11,1,5,3,24,10
"956",2004,2004,82,8283485,2346010,28.3215337505893,4,82413,"CZR: ODO Civiv Democratic Party                   ","ODS         ",30,1,5,9,24,10
"957",2004,2004,82,8283485,2346010,28.3215337505893,5,82523,"CZR: KDU-CSL Christian and Democratic Union       ","KDU-CSL     ",9.6,1,5,2,24,10
"958",2004,2004,82,8283485,2346010,28.3215337505893,95,82952,"CZR: NEZ Political Movement Independents          ","Nezavisli   ",8.2,1,5,2,24,777
"959",2004,2004,83,873809,234485,26.8348117265901,99,83000,"EDP                                               ","EDP         ",1.2,1,4,0,6,999
"960",2004,2004,83,873809,234485,26.8348117265901,99,83000,"EPE                                               ","EPE         ",0.6,1,4,0,6,999
"961",2004,2004,83,873809,234485,26.8348117265901,99,83000,"SDTÖÖP                                            ","SDTÖÖP      ",0.5,1,4,0,6,999
"962",2004,2004,83,873809,234485,26.8348117265901,99,83000,"Üksikk                                            ","Üksikk      ",5.7,1,4,0,6,999
"963",2004,2004,83,873809,234485,26.8348117265901,99,83000,"VeneEE                                            ","VeneEE      ",0.3,1,4,0,6,999
"964",2004,2004,83,873809,234485,26.8348117265901,4,83410,"EST:SDE People`s Party Moderates                  ","SDE         ",36.8,1,4,3,6,20
"965",2004,2004,83,873809,234485,26.8348117265901,4,83411,"EST: K Centre Party /Eesti Keskerakond            ","K           ",17.5,1,4,1,6,41
"966",2004,2004,83,873809,234485,26.8348117265901,4,83430,"EST: ER Estonian Reform Party                     ","ER          ",12.2,1,4,1,6,41
"967",2004,2004,83,873809,234485,26.8348117265901,6,83611,"EST. ResP Res Publika                             ","ResP        ",6.7,1,4,0,6,999
"968",2004,2004,83,873809,234485,26.8348117265901,6,83612,"EST: Rahvaliit /Estonian People`s Union           ","Rahvaliit   ",8,1,4,0,6,999
"969",2004,2004,83,873809,234485,26.8348117265901,7,83710,"EST:IL Party Fatherland Union/ Erakond Isamaaliit ","IL          ",10.5,1,4,1,6,10
"970",2004,2004,86,8046247,3097657,38.4981594524752,99,86000,"Magyar nemzeti szövetseg                          ","MNS         ",0.7,1,4,0,24,999
"971",2004,2004,86,8046247,3097657,38.4981594524752,99,86000,"Magyar Ogazsag es elet partja                     ","MOEEP       ",2.4,1,4,0,24,999
"972",2004,2004,86,8046247,3097657,38.4981594524752,99,86000,"Munkaspart                                        ","Munkaspart  ",1.8,1,4,0,24,999
"973",2004,2004,86,8046247,3097657,38.4981594524752,99,86000,"Szocialdemokrata part                             ","SP          ",0.4,1,4,0,24,999
"974",2004,2004,86,8046247,3097657,38.4981594524752,2,86220,"HUN: MSZP Hungarian Socialist Party               ","MSZP        ",34.3,1,4,9,24,20
"975",2004,2004,86,8046247,3097657,38.4981594524752,4,86421,"HUN: FIDESZ Federation of Young Democrats         ","FIDESZ-MPP  ",47.4,1,4,12,24,10
"976",2004,2004,86,8046247,3097657,38.4981594524752,4,86422,"HUN: SZDSZ Alliance of Free Democrats             ","SZDSZ       ",7.7,1,4,2,24,41
"977",2004,2004,86,8046247,3097657,38.4981594524752,5,86521,"HUN: MDF Democratic Forum                         ","MDF         ",5.3,1,4,1,24,10
"978",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Christian Democratic Union                        ","CDU         ",0.4,1,4,0,9,999
"979",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Conservative Party                                ","CP          ",1.7,1,4,0,9,999
"980",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Latvian Socialdemocratic Worker Party             ","LSWP        ",4.8,1,4,0,9,999
"981",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Light of Latgale                                  ","LoL         ",1.5,1,4,0,9,999
"982",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"People's Harmony Party                            ","PHP         ",4.8,1,4,0,9,999
"983",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Political organization ""Eurosceptics""             ","POE         ",1,1,4,0,9,999
"984",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Socialist Party of Latvia                         ","SPL         ",1.7,1,4,0,9,999
"985",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"Union of Social Democrats                         ","USD         ",0.3,1,4,0,9,999
"986",2004,2004,87,1397736,577879,41.3439304704179,99,87000,"United Social-democratic Welfare Party            ","USDWP       ",2.2,1,4,0,9,999
"987",2004,2004,87,1397736,577879,41.3439304704179,1,87110,"LAT: ZZS Green and Farmers Union                  ","ZZS         ",4.3,1,4,0,9,999
"988",2004,2004,87,1397736,577879,41.3439304704179,4,87410,"LAT: LC Latvia`s Way                              ","LC          ",6.6,1,4,1,9,41
"989",2004,2004,87,1397736,577879,41.3439304704179,4,87431,"LAT: JL New Era                                   ","JL          ",19.7,1,4,2,9,10
"990",2004,2004,87,1397736,577879,41.3439304704179,5,87521,"LAT: :PP Latvia`s First Party                     ","PP          ",3.2,1,4,0,9,999
"991",2004,2004,87,1397736,577879,41.3439304704179,6,87610,"LAT: TP People`s Party                            ","TP          ",6.7,1,4,1,9,10
"992",2004,2004,87,1397736,577879,41.3439304704179,7,87723,"LAT: TB/LNNK Alliance""Fatherland and Freedom""     ","TB/LNNK     ",29.8,1,4,4,9,70
"993",2004,2004,87,1397736,577879,41.3439304704179,95,87951,"LAT: PCTVL For Human Rights in a United Latvia    ","PCTVL       ",10.7,1,4,1,9,30
"994",2004,2004,88,2654311,1284050,48.3760192381375,99,88000,"National Centre Party                             ","            ",0.3,1,4,0,13,999
"995",2004,2004,88,2654311,1284050,48.3760192381375,99,88000,"The Party of National Progress                    ","            ",1.2,1,4,0,13,999
"996",2004,2004,88,2654311,1284050,48.3760192381375,3,88320,"LIT: LSDP Lithuanian Social- Democratic Party     ","LSDP        ",14.4,1,4,2,13,20
"997",2004,2004,88,2654311,1284050,48.3760192381375,3,88322,"LIT: DP Darbo Partijos Rinkimu i Europos Parlament","DP          ",30.2,1,4,5,13,41
"998",2004,2004,88,2654311,1284050,48.3760192381375,4,88410,"LIT: NS New Union                                 ","NS          ",4.9,1,4,0,13,999
"999",2004,2004,88,2654311,1284050,48.3760192381375,4,88433,"LIT: LCS Liberal and Centre Union                 ","LCS         ",11.2,1,4,2,13,41
"1000",2004,2004,88,2654311,1284050,48.3760192381375,5,88521,"LIT: LKD Lithuanian Christian Democrats           ","LDK         ",2.8,1,4,0,13,999
"1001",2004,2004,88,2654311,1284050,48.3760192381375,5,88522,"LIT: LDP Liberal Democratic Party                 ","LDP         ",6.8,1,4,1,13,70
"1002",2004,2004,88,2654311,1284050,48.3760192381375,5,88523,"LIT: KKSS                                         ","KKSS        ",2.6,1,4,0,13,999
"1003",2004,2004,88,2654311,1284050,48.3760192381375,5,88524,"LIT: VNDPS Valstieciu ir naujosios demokratijos pa","VNDPS       ",7.4,1,4,1,13,70
"1004",2004,2004,88,2654311,1284050,48.3760192381375,6,88620,"LIT:TS-LK Homeland Union-Conservatives of Lithuani","TS          ",12.6,1,4,2,13,10
"1005",2004,2004,88,2654311,1284050,48.3760192381375,95,88952,"LIT: LLRA/LRS                                     ","LLRA/LRS    ",5.7,1,4,0,13,999
